breeder,enrichment,x_cm,y_cm,z_cm,flux,flux_std_dev
pbli,90,29.0,13.0,0.5,0.0006699736770366134,4.775463182867414e-06
pbli,90,31.0,13.0,0.5,0.0006349205988370258,4.642194508405324e-06
pbli,90,33.0,13.0,0.5,0.000593667753472031,4.411682645640433e-06
pbli,90,35.0,13.0,0.5,0.0005394274453981419,4.001416819223349e-06
pbli,90,37.0,13.0,0.5,0.0004850578315541689,3.970919482534677e-06
pbli,90,39.0,13.0,0.5,0.00040464244352911223,3.817473345468182e-06
pbli,90,-39.0,15.0,0.5,0.0004019925021976794,3.228600542661335e-06
pbli,90,-37.0,15.0,0.5,0.0004815526096059888,4.0420504988236316e-06
pbli,90,-35.0,15.0,0.5,0.0005332679467616628,4.321460274817988e-06
pbli,90,-33.0,15.0,0.5,0.0005863753267239688,4.1845620320137745e-06
pbli,90,-31.0,15.0,0.5,0.0006263608153308408,4.243702945553061e-06
pbli,90,-29.0,15.0,0.5,0.0006661756311184243,4.547886742180729e-06
pbli,90,-27.0,15.0,0.5,0.0007011198564103932,4.831660487379228e-06
pbli,90,-25.0,15.0,0.5,0.0007175897375165246,5.029785712833308e-06
pbli,90,-23.0,15.0,0.5,0.0007446191168117649,5.019901177768706e-06
pbli,90,-21.0,15.0,0.5,0.0007709182880220196,4.584650235762307e-06
pbli,90,-19.0,15.0,0.5,0.0007884386854315957,5.288958805696258e-06
pbli,90,-17.0,15.0,0.5,0.0008076309805365543,5.104660678445727e-06
pbli,90,-15.0,15.0,0.5,0.0008149566486532658,4.859565111984536e-06
pbli,90,-13.0,15.0,0.5,0.00082801939725534,4.9033204249986016e-06
pbli,90,-11.0,15.0,0.5,0.0008375472673732147,5.553007485072255e-06
pbli,90,-9.0,15.0,0.5,0.0008388696577543125,5.349610070162368e-06
pbli,90,-7.0,15.0,0.5,0.0008392735701017003,5.491295206652875e-06
pbli,90,-5.0,15.0,0.5,0.0008401035813154619,5.391412062260413e-06
pbli,90,-3.0,15.0,0.5,0.0008495488073293153,4.9638465881700264e-06
pbli,90,-1.0,15.0,0.5,0.0008540181766069088,4.947163083179848e-06
pbli,90,1.0,15.0,0.5,0.0008397970809243737,5.4340028593312715e-06
pbli,90,3.0,15.0,0.5,0.0008448724095950921,4.911677109774322e-06
pbli,90,5.0,15.0,0.5,0.0008480491060585924,4.941027586555998e-06
pbli,90,7.0,15.0,0.5,0.0008327145824468167,4.527907234838073e-06
pbli,90,9.0,15.0,0.5,0.0008361169997398913,4.990336523030978e-06
pbli,90,11.0,15.0,0.5,0.0008305229965180517,5.226655893652974e-06
pbli,90,13.0,15.0,0.5,0.0008096133257500649,4.990524857050306e-06
pbli,90,15.0,15.0,0.5,0.0008052378976094825,4.477621789752829e-06
pbli,90,17.0,15.0,0.5,0.0007962813780020713,4.632278467211165e-06
pbli,90,19.0,15.0,0.5,0.0007764848230086069,4.71789808617637e-06
pbli,90,21.0,15.0,0.5,0.0007659494986267103,5.3595684718417364e-06
pbli,90,23.0,15.0,0.5,0.0007487721889614728,4.6391872236526214e-06
pbli,90,25.0,15.0,0.5,0.0007189244501933889,4.536846342486594e-06
pbli,90,27.0,15.0,0.5,0.0006908802030421716,4.5603162144758935e-06
pbli,90,29.0,15.0,0.5,0.0006582427854152566,4.885806322525131e-06
pbli,90,31.0,15.0,0.5,0.0006213845407212522,4.552101860315386e-06
pbli,90,33.0,15.0,0.5,0.0005796949571228114,4.135368265637099e-06
pbli,90,35.0,15.0,0.5,0.0005361101071336369,3.899447839693566e-06
pbli,90,37.0,15.0,0.5,0.00047695332756837906,3.7311952141943637e-06
pbli,90,39.0,15.0,0.5,0.0004003475404594233,3.293675859914547e-06
pbli,90,-39.0,17.0,0.5,0.00039252118080871143,3.4162227218413364e-06
pbli,90,-37.0,17.0,0.5,0.000470756634528869,3.817063987169683e-06
pbli,90,-35.0,17.0,0.5,0.0005277042924086672,4.0490923646016405e-06
pbli,90,-33.0,17.0,0.5,0.0005779429853792254,4.3352538081111595e-06
pbli,90,-31.0,17.0,0.5,0.0006107390357545819,4.433353628485979e-06
pbli,90,-29.0,17.0,0.5,0.0006433929718892231,4.3307770321062575e-06
pbli,90,-27.0,17.0,0.5,0.0006861032021370917,4.211237999794579e-06
pbli,90,-25.0,17.0,0.5,0.0007039096069048121,4.588603133336053e-06
pbli,90,-23.0,17.0,0.5,0.0007316563767857624,5.101001217565647e-06
pbli,90,-21.0,17.0,0.5,0.000757425510506829,4.9124291909600695e-06
pbli,90,-19.0,17.0,0.5,0.0007649343420896011,4.725915855610171e-06
pbli,90,-17.0,17.0,0.5,0.0007880154267352732,5.006613804263239e-06
pbli,90,-15.0,17.0,0.5,0.0008031272074478947,5.066969346690621e-06
pbli,90,-13.0,17.0,0.5,0.000817414745106253,4.904983614339818e-06
pbli,90,-11.0,17.0,0.5,0.000815017770822204,5.101113744895923e-06
pbli,90,-9.0,17.0,0.5,0.0008288633526734146,4.983438761625862e-06
pbli,90,-7.0,17.0,0.5,0.0008270855065039594,4.302514943737803e-06
pbli,90,-5.0,17.0,0.5,0.0008296655128219202,5.034444894193281e-06
pbli,90,-3.0,17.0,0.5,0.0008297251104977503,4.361219906022048e-06
pbli,90,-1.0,17.0,0.5,0.0008378017050602259,5.430708057961203e-06
pbli,90,1.0,17.0,0.5,0.0008441200138852597,4.968494264190267e-06
pbli,90,3.0,17.0,0.5,0.0008419416272237578,4.9909757035446504e-06
pbli,90,5.0,17.0,0.5,0.0008282176373643536,4.787884551680502e-06
pbli,90,7.0,17.0,0.5,0.0008312582650078619,5.0104280412662605e-06
pbli,90,9.0,17.0,0.5,0.0008221975767465793,5.486939817617039e-06
pbli,90,11.0,17.0,0.5,0.0008169547430656171,4.63291324627468e-06
pbli,90,13.0,17.0,0.5,0.0008082666706358775,4.938988158379079e-06
pbli,90,15.0,17.0,0.5,0.0008002031072456755,5.054032472945425e-06
pbli,90,17.0,17.0,0.5,0.00079523904182562,4.632374160328327e-06
pbli,90,19.0,17.0,0.5,0.0007702928059640985,5.617859522811636e-06
pbli,90,21.0,17.0,0.5,0.0007675130141884945,5.146081901126718e-06
pbli,90,23.0,17.0,0.5,0.0007311869393092255,4.634560590115333e-06
pbli,90,25.0,17.0,0.5,0.0007075595046322691,4.5566688850873965e-06
pbli,90,27.0,17.0,0.5,0.0006812743347304335,4.16301785946488e-06
pbli,90,29.0,17.0,0.5,0.0006508751480794688,4.15462747531235e-06
pbli,90,31.0,17.0,0.5,0.0006120946132308433,4.566831495014595e-06
pbli,90,33.0,17.0,0.5,0.0005802950635564991,3.990712062694879e-06
pbli,90,35.0,17.0,0.5,0.0005251937822580384,3.5645097933278375e-06
pbli,90,37.0,17.0,0.5,0.00046673484910356416,3.5674074722630037e-06
pbli,90,39.0,17.0,0.5,0.000393854918829794,3.1564489465683446e-06
pbli,90,-39.0,19.0,0.5,0.0003949207243678457,4.0936238945190945e-06
pbli,90,-37.0,19.0,0.5,0.000467095463679644,4.311051465791266e-06
pbli,90,-35.0,19.0,0.5,0.0005173898669185697,4.477497796897975e-06
pbli,90,-33.0,19.0,0.5,0.0005676887594054751,4.0258274873155155e-06
pbli,90,-31.0,19.0,0.5,0.0006052000766939761,4.640738129497509e-06
pbli,90,-29.0,19.0,0.5,0.0006412716827242816,4.106856133321869e-06
pbli,90,-27.0,19.0,0.5,0.000666697214858838,4.42549757841484e-06
pbli,90,-25.0,19.0,0.5,0.0007015233321921242,4.926769288872263e-06
pbli,90,-23.0,19.0,0.5,0.0007198430762608844,4.507237972800261e-06
pbli,90,-21.0,19.0,0.5,0.0007374808269499411,4.858797661074068e-06
pbli,90,-19.0,19.0,0.5,0.0007667761784567829,4.22866027622705e-06
pbli,90,-17.0,19.0,0.5,0.0007712745193891733,4.70320923699778e-06
pbli,90,-15.0,19.0,0.5,0.0007794341162197015,5.493869495002036e-06
pbli,90,-13.0,19.0,0.5,0.0007939619028594864,4.923075639556838e-06
pbli,90,-11.0,19.0,0.5,0.0008049911419834347,5.089599204007075e-06
pbli,90,-9.0,19.0,0.5,0.0008108481084543686,5.251398716845016e-06
pbli,90,-7.0,19.0,0.5,0.0008155159009083573,5.298884679146543e-06
pbli,90,-5.0,19.0,0.5,0.000818436427563977,5.1663753809639805e-06
pbli,90,-3.0,19.0,0.5,0.0008164373921404928,5.363391549798197e-06
pbli,90,-1.0,19.0,0.5,0.0008198020773397225,5.564220590487255e-06
pbli,90,1.0,19.0,0.5,0.0008182420097302245,5.225125566080959e-06
pbli,90,3.0,19.0,0.5,0.0008247625498724107,5.526332991445191e-06
pbli,90,5.0,19.0,0.5,0.0008146153219137051,5.547904890601002e-06
pbli,90,7.0,19.0,0.5,0.0008134095903102386,4.773108676362682e-06
pbli,90,9.0,19.0,0.5,0.0008104221152476249,5.0317515923625254e-06
pbli,90,11.0,19.0,0.5,0.00081167844592467,4.722593738459538e-06
pbli,90,13.0,19.0,0.5,0.000797726613561883,5.3809106504364895e-06
pbli,90,15.0,19.0,0.5,0.0007809808831387027,4.78519440322432e-06
pbli,90,17.0,19.0,0.5,0.0007800729036935795,5.222516279331484e-06
pbli,90,19.0,19.0,0.5,0.0007571574100111236,4.991349179234093e-06
pbli,90,21.0,19.0,0.5,0.0007361440726332255,5.2178302184422e-06
pbli,90,23.0,19.0,0.5,0.0007179989896332943,4.097291881929282e-06
pbli,90,25.0,19.0,0.5,0.0006946133392796623,4.722715107683512e-06
pbli,90,27.0,19.0,0.5,0.0006758754422867445,4.238717355974852e-06
pbli,90,29.0,19.0,0.5,0.0006456760427257647,4.477023363085387e-06
pbli,90,31.0,19.0,0.5,0.0006125935372478139,4.669547327773408e-06
pbli,90,33.0,19.0,0.5,0.000567902501112002,4.316380226947076e-06
pbli,90,35.0,19.0,0.5,0.0005198878377909758,4.025975551415013e-06
pbli,90,37.0,19.0,0.5,0.0004618418435523233,3.7897001291167854e-06
pbli,90,39.0,19.0,0.5,0.0003906559640405951,3.780041563057724e-06
pbli,90,-39.0,21.0,0.5,0.0003759352822740343,3.2550865461104087e-06
pbli,90,-37.0,21.0,0.5,0.000451768535876736,3.646157012254575e-06
pbli,90,-35.0,21.0,0.5,0.0005049269860119158,4.354039863250874e-06
pbli,90,-33.0,21.0,0.5,0.0005536156929681984,4.7611474304616155e-06
pbli,90,-31.0,21.0,0.5,0.0005946603528899794,4.510887428209716e-06
pbli,90,-29.0,21.0,0.5,0.0006348174118983514,4.762193561190043e-06
pbli,90,-27.0,21.0,0.5,0.000667240085927974,4.081206499896055e-06
pbli,90,-25.0,21.0,0.5,0.0006861093736746976,4.584411685148655e-06
pbli,90,-23.0,21.0,0.5,0.0007039832326159024,5.262555087428316e-06
pbli,90,-21.0,21.0,0.5,0.0007252432212826777,4.862101456099242e-06
pbli,90,-19.0,21.0,0.5,0.0007311984955402621,4.2792243216495685e-06
pbli,90,-17.0,21.0,0.5,0.0007578241315248145,4.656401604517613e-06
pbli,90,-15.0,21.0,0.5,0.0007668065285220818,4.771863323402791e-06
pbli,90,-13.0,21.0,0.5,0.0007798347735595722,4.524757128259678e-06
pbli,90,-11.0,21.0,0.5,0.0007797335647947227,4.95428104060474e-06
pbli,90,-9.0,21.0,0.5,0.0007873813136052983,5.41008664744344e-06
pbli,90,-7.0,21.0,0.5,0.0007965763315708009,5.248401715532317e-06
pbli,90,-5.0,21.0,0.5,0.0007978189918385049,5.615531217933983e-06
pbli,90,-3.0,21.0,0.5,0.0007956946455622668,4.776823455298989e-06
pbli,90,-1.0,21.0,0.5,0.0008054757134215612,4.983405552855756e-06
pbli,90,1.0,21.0,0.5,0.0007991284453730317,4.316570821408277e-06
pbli,90,3.0,21.0,0.5,0.0007973177703704717,4.759770263692603e-06
pbli,90,5.0,21.0,0.5,0.0007919979133530118,4.808951489785698e-06
pbli,90,7.0,21.0,0.5,0.0007879511203733647,4.5775662991622075e-06
pbli,90,9.0,21.0,0.5,0.0007866283268917185,5.235679535292871e-06
pbli,90,11.0,21.0,0.5,0.0007842110998928267,4.663621464696576e-06
pbli,90,13.0,21.0,0.5,0.000783385944792576,4.532135225818054e-06
pbli,90,15.0,21.0,0.5,0.0007686194794808986,4.727392884193969e-06
pbli,90,17.0,21.0,0.5,0.0007559796053130208,4.765225086341591e-06
pbli,90,19.0,21.0,0.5,0.0007341923846423007,4.693397136424733e-06
pbli,90,21.0,21.0,0.5,0.0007269532928528232,4.5522184523930926e-06
pbli,90,23.0,21.0,0.5,0.0007018115053066157,4.78102618762003e-06
pbli,90,25.0,21.0,0.5,0.0006871947011251765,4.83981727410621e-06
pbli,90,27.0,21.0,0.5,0.0006521343930441981,4.140984607524997e-06
pbli,90,29.0,21.0,0.5,0.0006247894723009045,4.039396182870766e-06
pbli,90,31.0,21.0,0.5,0.0005947044699227275,4.551365739036599e-06
pbli,90,33.0,21.0,0.5,0.0005522098761665561,3.576772114259104e-06
pbli,90,35.0,21.0,0.5,0.0005095610572666978,3.854805368094791e-06
pbli,90,37.0,21.0,0.5,0.00045375170138988786,3.955303107486375e-06
pbli,90,39.0,21.0,0.5,0.00037917541920776983,3.496075911430253e-06
pbli,90,-39.0,23.0,0.5,0.0003680611586972315,3.507550784048894e-06
pbli,90,-37.0,23.0,0.5,0.0004377464259569468,3.8842598379869316e-06
pbli,90,-35.0,23.0,0.5,0.0004974584716154839,4.126806845607164e-06
pbli,90,-33.0,23.0,0.5,0.0005316534846164723,3.86032214488718e-06
pbli,90,-31.0,23.0,0.5,0.0005788339510191889,4.39721968295268e-06
pbli,90,-29.0,23.0,0.5,0.00061550129500283,4.763154876865281e-06
pbli,90,-27.0,23.0,0.5,0.0006444504701526104,4.781101238660305e-06
pbli,90,-25.0,23.0,0.5,0.0006642489300183932,5.1023009273307205e-06
pbli,90,-23.0,23.0,0.5,0.0006854982619571167,4.593418644023185e-06
pbli,90,-21.0,23.0,0.5,0.0007011795137494688,4.626892553313091e-06
pbli,90,-19.0,23.0,0.5,0.0007165942724179014,4.62285961455662e-06
pbli,90,-17.0,23.0,0.5,0.0007361338065011139,5.172483575886587e-06
pbli,90,-15.0,23.0,0.5,0.0007522823564409534,4.489034574561941e-06
pbli,90,-13.0,23.0,0.5,0.0007595182146405608,4.603619305496229e-06
pbli,90,-11.0,23.0,0.5,0.0007584830764933809,5.048866306835925e-06
pbli,90,-9.0,23.0,0.5,0.0007707346196469118,5.080904538280284e-06
pbli,90,-7.0,23.0,0.5,0.0007700939831961511,4.999847640032772e-06
pbli,90,-5.0,23.0,0.5,0.0007747322131302207,4.784393181443099e-06
pbli,90,-3.0,23.0,0.5,0.0007661739623646699,4.5586402883287795e-06
pbli,90,-1.0,23.0,0.5,0.0007723875092100214,5.487095281908957e-06
pbli,90,1.0,23.0,0.5,0.0007826194511559457,5.357949146510114e-06
pbli,90,3.0,23.0,0.5,0.0007671965105251551,5.1618486800943e-06
pbli,90,5.0,23.0,0.5,0.0007667973733608053,4.968477853101715e-06
pbli,90,7.0,23.0,0.5,0.000765741766423489,4.899097174443214e-06
pbli,90,9.0,23.0,0.5,0.0007642460017219947,5.0834546369592935e-06
pbli,90,11.0,23.0,0.5,0.0007697820565550871,4.804782854606114e-06
pbli,90,13.0,23.0,0.5,0.0007603194169549869,5.219069702265667e-06
pbli,90,15.0,23.0,0.5,0.0007392255801701198,4.730163958864774e-06
pbli,90,17.0,23.0,0.5,0.0007351425849623704,5.398529654949753e-06
pbli,90,19.0,23.0,0.5,0.0007187716873821667,4.475868706289493e-06
pbli,90,21.0,23.0,0.5,0.0006979559551784131,4.400838748076799e-06
pbli,90,23.0,23.0,0.5,0.0006872203287502449,4.647155789588995e-06
pbli,90,25.0,23.0,0.5,0.000667885543951492,3.75364671530082e-06
pbli,90,27.0,23.0,0.5,0.0006409060532919849,4.373788535295115e-06
pbli,90,29.0,23.0,0.5,0.0006145775536452458,4.215027795801054e-06
pbli,90,31.0,23.0,0.5,0.0005803418687557062,4.44885145845753e-06
pbli,90,33.0,23.0,0.5,0.0005444125850065418,4.052507279830393e-06
pbli,90,35.0,23.0,0.5,0.0005007195043490223,3.865264206342468e-06
pbli,90,37.0,23.0,0.5,0.00044528790532809433,3.7314430517958247e-06
pbli,90,39.0,23.0,0.5,0.00037088463124447226,3.3744048174431145e-06
pbli,90,-39.0,25.0,0.5,0.0003641286060911223,3.7286660125085606e-06
pbli,90,-37.0,25.0,0.5,0.00043036872588807706,3.8983673706305405e-06
pbli,90,-35.0,25.0,0.5,0.0004731320198312862,3.925031253468303e-06
pbli,90,-33.0,25.0,0.5,0.0005182866687078333,3.7033325842825763e-06
pbli,90,-31.0,25.0,0.5,0.0005617924446426578,4.271650362629546e-06
pbli,90,-29.0,25.0,0.5,0.0005867405109663143,4.540236453093303e-06
pbli,90,-27.0,25.0,0.5,0.0006250133042274028,4.8602483355938245e-06
pbli,90,-25.0,25.0,0.5,0.0006462564139714536,5.441332849399797e-06
pbli,90,-23.0,25.0,0.5,0.0006611780822526605,4.9160696843992345e-06
pbli,90,-21.0,25.0,0.5,0.0006787436693811909,4.8471058660425046e-06
pbli,90,-19.0,25.0,0.5,0.000700817285779158,4.544918877507297e-06
pbli,90,-17.0,25.0,0.5,0.0007085835423498217,4.8381111794914e-06
pbli,90,-15.0,25.0,0.5,0.0007206609342233751,4.469917529356518e-06
pbli,90,-13.0,25.0,0.5,0.0007396263407719632,4.809397466068078e-06
pbli,90,-11.0,25.0,0.5,0.0007432308331281666,5.0892333910711025e-06
pbli,90,-9.0,25.0,0.5,0.0007444316023535186,5.005578021454545e-06
pbli,90,-7.0,25.0,0.5,0.0007510115755211416,5.197328204236198e-06
pbli,90,-5.0,25.0,0.5,0.0007449868663895639,5.119239004089273e-06
pbli,90,-3.0,25.0,0.5,0.0007449509915972414,5.1995891138235845e-06
pbli,90,-1.0,25.0,0.5,0.000750156016708994,4.713805382642638e-06
pbli,90,1.0,25.0,0.5,0.0007614111866160218,5.183409624141509e-06
pbli,90,3.0,25.0,0.5,0.000751367275348455,4.99293377098867e-06
pbli,90,5.0,25.0,0.5,0.0007534635793351961,4.918396901893507e-06
pbli,90,7.0,25.0,0.5,0.0007516364047204048,4.617361882665108e-06
pbli,90,9.0,25.0,0.5,0.0007442382041548633,4.834171550770747e-06
pbli,90,11.0,25.0,0.5,0.0007387619288812507,4.718645914569743e-06
pbli,90,13.0,25.0,0.5,0.0007240488956888717,4.9679698806187005e-06
pbli,90,15.0,25.0,0.5,0.000720217494695034,4.615820878678391e-06
pbli,90,17.0,25.0,0.5,0.0007035600983536838,4.8656136091655985e-06
pbli,90,19.0,25.0,0.5,0.0006943648075481383,4.307273732788097e-06
pbli,90,21.0,25.0,0.5,0.0006813047246242264,5.11595759864409e-06
pbli,90,23.0,25.0,0.5,0.0006641942206670263,4.565965377272383e-06
pbli,90,25.0,25.0,0.5,0.0006400686726850862,4.226873140384164e-06
pbli,90,27.0,25.0,0.5,0.0006256718283097024,4.418306000135035e-06
pbli,90,29.0,25.0,0.5,0.0005918920779788786,4.103846203437626e-06
pbli,90,31.0,25.0,0.5,0.0005615998254147949,4.465550085691806e-06
pbli,90,33.0,25.0,0.5,0.0005287530921066953,4.4051392973779776e-06
pbli,90,35.0,25.0,0.5,0.0004797952873591816,3.717398348441554e-06
pbli,90,37.0,25.0,0.5,0.00043275740028734806,3.558172815168182e-06
pbli,90,39.0,25.0,0.5,0.00036294007335791476,3.5076378515393028e-06
pbli,90,-39.0,27.0,0.5,0.00035557846160452414,3.1061101613565353e-06
pbli,90,-37.0,27.0,0.5,0.0004139999736341956,3.3796274747000005e-06
pbli,90,-35.0,27.0,0.5,0.00046194111549630095,3.7693899109579336e-06
pbli,90,-33.0,27.0,0.5,0.0005096122465632351,4.013584436059491e-06
pbli,90,-31.0,27.0,0.5,0.0005421067039847996,4.401674964755117e-06
pbli,90,-29.0,27.0,0.5,0.0005718477415997608,4.165321425642206e-06
pbli,90,-27.0,27.0,0.5,0.0005935176492657041,4.481155932605018e-06
pbli,90,-25.0,27.0,0.5,0.0006225718526644837,4.793908569691649e-06
pbli,90,-23.0,27.0,0.5,0.0006417239926337557,4.473428891210384e-06
pbli,90,-21.0,27.0,0.5,0.0006627746362409702,4.895654777007498e-06
pbli,90,-19.0,27.0,0.5,0.0006635580239747782,4.531926640867104e-06
pbli,90,-17.0,27.0,0.5,0.0006850333006594687,4.937440709596925e-06
pbli,90,-15.0,27.0,0.5,0.0006973933240173171,4.6450938236702105e-06
pbli,90,-13.0,27.0,0.5,0.0007035919864576892,5.191401060197833e-06
pbli,90,-11.0,27.0,0.5,0.0007130278698065092,4.844282339953408e-06
pbli,90,-9.0,27.0,0.5,0.000712973859710713,4.645633091671546e-06
pbli,90,-7.0,27.0,0.5,0.0007219893283531876,4.887903494989175e-06
pbli,90,-5.0,27.0,0.5,0.0007216530473924781,4.402439970093166e-06
pbli,90,-3.0,27.0,0.5,0.0007290127690072182,5.145186835623946e-06
pbli,90,-1.0,27.0,0.5,0.0007264335884300649,4.514362664390158e-06
pbli,90,1.0,27.0,0.5,0.0007290582492774063,5.353704163301505e-06
pbli,90,3.0,27.0,0.5,0.0007244731416904572,4.697104834054263e-06
pbli,90,5.0,27.0,0.5,0.000724647390397304,5.0587106208616844e-06
pbli,90,7.0,27.0,0.5,0.0007224634663630526,5.017494986082069e-06
pbli,90,9.0,27.0,0.5,0.0007143826867270306,5.0205859778045594e-06
pbli,90,11.0,27.0,0.5,0.0007071748650519415,4.597799094412159e-06
pbli,90,13.0,27.0,0.5,0.0007010448076124639,4.7102679105664815e-06
pbli,90,15.0,27.0,0.5,0.0006935615451809579,5.149928681012126e-06
pbli,90,17.0,27.0,0.5,0.0006752044817223903,4.202091299286298e-06
pbli,90,19.0,27.0,0.5,0.0006715664849152103,4.35634831009655e-06
pbli,90,21.0,27.0,0.5,0.0006578201802143239,5.06338185120778e-06
pbli,90,23.0,27.0,0.5,0.000639950427667832,4.548136579611239e-06
pbli,90,25.0,27.0,0.5,0.0006219918521691127,4.637806272702803e-06
pbli,90,27.0,27.0,0.5,0.0005993780519059119,4.485965958796248e-06
pbli,90,29.0,27.0,0.5,0.0005720616697241329,4.260140634239977e-06
pbli,90,31.0,27.0,0.5,0.0005390977559061271,3.7904668952915194e-06
pbli,90,33.0,27.0,0.5,0.0005081767288133639,4.0807735097315e-06
pbli,90,35.0,27.0,0.5,0.00046094195154127246,4.078453411288365e-06
pbli,90,37.0,27.0,0.5,0.00041289336792956405,3.4305354965977355e-06
pbli,90,39.0,27.0,0.5,0.0003508106459255244,3.4109466364459523e-06
pbli,90,-39.0,29.0,0.5,0.000332867390005143,3.5174260223855327e-06
pbli,90,-37.0,29.0,0.5,0.00039632137184669465,3.4994807984451375e-06
pbli,90,-35.0,29.0,0.5,0.0004436597779684448,3.889098768660946e-06
pbli,90,-33.0,29.0,0.5,0.0004836316031310567,3.6185279484102624e-06
pbli,90,-31.0,29.0,0.5,0.0005157991343980457,3.7785506384174856e-06
pbli,90,-29.0,29.0,0.5,0.0005461033295544145,3.874388107468805e-06
pbli,90,-27.0,29.0,0.5,0.0005698862282132129,4.270668808850559e-06
pbli,90,-25.0,29.0,0.5,0.000588273350839005,4.645608616108685e-06
pbli,90,-23.0,29.0,0.5,0.000615495993521966,4.1225132301857e-06
pbli,90,-21.0,29.0,0.5,0.0006273829462252451,4.03286266316595e-06
pbli,90,-19.0,29.0,0.5,0.0006403312862646207,4.7578408018730475e-06
pbli,90,-17.0,29.0,0.5,0.0006492358623034493,4.4266834268958e-06
pbli,90,-15.0,29.0,0.5,0.0006677567623461216,4.751712766983241e-06
pbli,90,-13.0,29.0,0.5,0.0006782399376229022,5.238497317387615e-06
pbli,90,-11.0,29.0,0.5,0.0006851173210384692,4.578823656673755e-06
pbli,90,-9.0,29.0,0.5,0.0006847984033684326,4.5110314296646406e-06
pbli,90,-7.0,29.0,0.5,0.0006948910751295421,4.077782586005191e-06
pbli,90,-5.0,29.0,0.5,0.0006964669947570172,5.126544911080796e-06
pbli,90,-3.0,29.0,0.5,0.0006890274680730003,4.767668321342867e-06
pbli,90,-1.0,29.0,0.5,0.0006827414887292834,4.664621481318889e-06
pbli,90,1.0,29.0,0.5,0.0006920558841850598,4.514739046672289e-06
pbli,90,3.0,29.0,0.5,0.0006953061392173715,4.777772280075951e-06
pbli,90,5.0,29.0,0.5,0.0006895012933428279,4.27107716937425e-06
pbli,90,7.0,29.0,0.5,0.000690159945093051,4.320565136586376e-06
pbli,90,9.0,29.0,0.5,0.0006805648369581221,4.752726595288446e-06
pbli,90,11.0,29.0,0.5,0.0006840422033234744,4.279009432567233e-06
pbli,90,13.0,29.0,0.5,0.000672705373868734,4.4701230043475035e-06
pbli,90,15.0,29.0,0.5,0.0006623154090117175,4.88283054476686e-06
pbli,90,17.0,29.0,0.5,0.0006486981492964032,3.982100269817949e-06
pbli,90,19.0,29.0,0.5,0.0006413803937673514,4.8462957532119275e-06
pbli,90,21.0,29.0,0.5,0.0006289508594219009,4.131319672501723e-06
pbli,90,23.0,29.0,0.5,0.0006148749746859337,4.461014103007867e-06
pbli,90,25.0,29.0,0.5,0.0005969008074108828,4.436006527948928e-06
pbli,90,27.0,29.0,0.5,0.0005689317574409957,4.88032515321476e-06
pbli,90,29.0,29.0,0.5,0.0005443215433343104,4.434278990706923e-06
pbli,90,31.0,29.0,0.5,0.0005212216021265234,3.4795345116212235e-06
pbli,90,33.0,29.0,0.5,0.00048399446669867814,3.523461800796225e-06
pbli,90,35.0,29.0,0.5,0.0004395629504165289,3.8568935850671945e-06
pbli,90,37.0,29.0,0.5,0.00039411050917773977,3.6203363468255854e-06
pbli,90,39.0,29.0,0.5,0.00033889519090271104,3.638557603980433e-06
pbli,90,-39.0,31.0,0.5,0.0003140154971424878,2.770052610256914e-06
pbli,90,-37.0,31.0,0.5,0.00037602437870503026,3.5940285992596553e-06
pbli,90,-35.0,31.0,0.5,0.0004185062078837333,3.2740471848868443e-06
pbli,90,-33.0,31.0,0.5,0.00046576641195685697,4.391455266243955e-06
pbli,90,-31.0,31.0,0.5,0.0004882391917207322,3.94999914666457e-06
